fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.8,0.5958212096641816,120,16,40,0.0027385088982413,-1.1242722251226491,AB,2169,5938.531852747583,5504.411326016159,5920.858806794598,13,18,CA,171,0,BC,1,1,21,1,1500.0,0,INTERNET,8.06938656623417,windows,1,1,0,0
0,0.1,0.5839373915227559,33,1,20,0.0023118335660278,-0.7748778270966648,AB,1039,9003.686671516814,6759.3995840012085,6673.155371814955,24,10,CA,104,0,BD,0,1,1,0,200.0,0,INTERNET,22.147600650902547,windows,0,1,0,0
0,0.1,0.7673688077990783,24,99,30,10.04391825610248,-1.168613410944233,AC,2635,1133.5627679860072,6014.98253477758,5906.915427241389,1907,19,CA,60,0,BD,1,1,-1,0,1500.0,0,INTERNET,20.54329940049044,linux,0,1,0,0
0,0.9,0.1386574109560367,-1,181,50,0.0398015471941755,-1.1816441386906242,AD,2033,7265.344872553496,6003.646722119463,5960.392597497829,33,6,CA,127,1,BC,0,1,4,0,200.0,0,INTERNET,7.081887425667973,macintosh,1,1,0,0
0,0.4,0.9990749681311816,84,5,50,9.365651535480133,-0.9586646174967568,AC,369,1656.4358159828848,5621.6484878340525,5817.308886200323,0,2,CA,130,0,BC,1,1,-1,0,200.0,0,INTERNET,6.664747686235605,linux,1,1,0,0
0,0.9,0.0060717339657549,-1,36,50,0.0256840814306748,-1.5093203097473489,AD,1044,9192.45118761042,7376.393306947444,6661.361551658089,5,5,CB,83,1,BB,0,1,1,0,1500.0,0,INTERNET,2.7276212004405704,linux,1,1,0,0
0,0.3,0.5304450849552472,-1,366,50,0.0315701687527889,-1.2369524993029428,AD,4510,9946.738060221793,7145.105024892912,6630.330891870709,8,6,CA,269,0,BB,0,1,1,0,1500.0,0,INTERNET,21.189515407330507,linux,1,1,0,0
0,0.8,0.7914762786368189,-1,177,20,0.0031769399941262,-0.6706894928887125,AB,4206,8055.959366966912,5835.331678524925,6341.785983822747,9,18,CA,254,0,BE,1,0,30,0,1500.0,0,INTERNET,3.975650150923016,other,1,1,0,0
0,0.7000000000000001,0.2888383396037492,24,-1,30,0.0171969950979149,-1.163246642493747,AC,1742,1525.1781156795907,6390.199441900442,5936.787018270731,0,7,CA,136,1,BC,0,1,-1,0,200.0,0,INTERNET,2.9004535915202947,linux,1,1,0,0
0,0.9,0.0796726304060387,-1,164,30,0.001644670209484,-1.184045423850303,AB,5720,8762.835201163185,5912.807826705623,5984.846306897477,795,13,CA,105,0,BB,1,1,5,0,200.0,0,INTERNET,6.448274969440607,linux,1,1,0,0
0,0.6000000000000001,0.7412251910028314,11,9,40,0.0168347214098461,-0.7986679668405537,AB,3651,3788.684558624944,8092.652454893549,5926.679672131611,10,6,CA,58,0,BC,0,1,1,0,200.0,0,INTERNET,7.903894338163153,linux,1,1,0,0
0,0.7000000000000001,0.5320677733281663,101,52,30,0.0080090495080425,-1.070670864463084,AD,690,12365.11423738723,7293.230489275606,6440.239787591558,10,5,CA,198,0,BC,1,1,1,0,200.0,0,INTERNET,7.8756110725557456,linux,1,1,0,0
0,0.1,0.5051009407637663,-1,295,40,3.1140209267873566,-1.2365443922153423,AC,1178,6945.457548689239,6121.68428089831,5860.6240520594165,1,14,CD,39,0,BB,0,1,-1,0,200.0,0,TELEAPP,5.679788225073081,other,0,1,0,0
0,0.8,0.4920742286690473,162,3,20,0.0352636107645668,-0.8655126759238289,AD,1202,8022.726245185426,6994.662663457263,6724.386610926346,447,15,CB,195,0,BE,1,1,28,1,200.0,0,INTERNET,4.487433108281862,other,1,1,0,0
0,0.9,0.306791018188955,54,26,20,0.0232187935742735,-1.1510864117149209,AB,5732,8229.281570596224,7467.62944780427,6765.068338703743,11,11,CA,61,1,BB,1,1,-1,1,200.0,0,INTERNET,2.016401247525807,linux,1,1,0,0
0,0.9,0.5643489400213955,-1,61,30,0.0070386458218558,19.161238687996587,AA,4194,7666.259810163538,7104.118114363524,6642.828819492759,41,15,CB,55,1,BA,1,1,10,0,200.0,0,INTERNET,7.141191098700935,other,1,1,0,0
0,0.1,0.0730058289651266,-1,24,30,1.4404483300936788,-1.1131416752638128,AB,2559,6098.945797544507,4322.966629773366,5521.009289792335,14,10,CA,138,1,BC,0,1,28,0,200.0,0,INTERNET,10.075591544384894,linux,1,1,0,0
0,0.8,0.1002474409138098,30,15,30,8.882358656148465,31.583404331019807,AA,1584,4477.326424750022,6796.61473862948,6030.213855952638,4,12,CA,100,1,BE,1,1,26,0,200.0,0,INTERNET,1.6863843531461518,linux,1,1,0,0
0,0.7000000000000001,0.7469610446138631,-1,253,30,0.0325997284698945,-1.0540668071782713,AB,1090,9044.062063289372,5570.985530409491,6294.285179592072,7,9,CA,176,0,BE,0,1,3,0,1500.0,0,INTERNET,5.873720974791604,linux,1,1,0,0
0,0.1,0.5085993222085191,-1,51,40,0.0284366371428164,-1.5499285002118466,AB,4526,11958.590788356958,7156.715671631476,6238.802938226398,42,5,CA,88,0,BC,0,1,1,0,200.0,1,INTERNET,1.3165464843059285,linux,1,1,0,0
0,0.7000000000000001,0.2707343633189514,83,6,20,0.0243454678697826,-1.853419513268932,AB,3297,3703.313256544224,5379.141258537519,6774.040068048044,766,18,CA,53,1,BA,0,1,28,0,200.0,0,INTERNET,1.288660256999484,linux,0,1,0,0
0,0.1,0.9992792250352976,-1,42,40,0.0038906665347775,-1.0456864808747892,AB,5672,10416.4535457311,7424.68472684165,6337.499817772447,9,15,CD,49,1,BB,0,1,15,0,1500.0,1,INTERNET,11.222969512102592,linux,0,1,0,0
0,0.5,0.5559147159751374,-1,160,40,0.0038466226738095,-1.2617342749461606,AB,3969,12461.138981862592,7410.078372828538,5903.944569076662,21,4,CA,106,1,BA,1,1,31,0,200.0,0,INTERNET,3.784723183200596,linux,0,1,0,0
0,0.8,0.4877171044151168,54,7,20,0.0166780423536369,-1.0173452783746688,AD,1675,8226.413844259014,7740.575674158439,5977.8177354018335,20,16,CA,42,1,BC,0,1,1,0,200.0,0,INTERNET,5.765586687521446,linux,0,1,0,0
0,0.3,0.8006811586960696,27,5,20,0.0019795125699424,-0.7619500506329849,AB,1459,9122.26868779248,6355.221106989568,6790.187545226271,500,18,CA,66,1,BC,0,1,25,0,1000.0,0,INTERNET,7.334606381338882,other,1,1,0,0
0,0.1,0.1692480243041122,-1,47,20,0.0015118074216646,-0.3141060091442886,AD,537,8923.59176878754,5894.999688319404,6324.657382032301,2,19,CA,53,1,BE,1,1,1,0,200.0,0,INTERNET,11.055236825105084,windows,1,1,0,0
0,0.8,0.4683441676917788,32,35,40,0.0017224047671903,50.50126651266041,AA,1447,10287.969482057748,7307.165727618239,6663.643079041934,76,5,CA,122,0,BC,0,0,30,1,200.0,0,INTERNET,4.701733727960973,linux,1,1,0,0
0,0.6000000000000001,0.1718846925551651,-1,69,30,0.0174202420590603,34.59943474527122,AA,4660,9907.70387359976,6522.666088903394,4976.885046082544,52,15,CB,76,1,BC,0,1,30,1,200.0,0,INTERNET,3.932554404884212,linux,0,1,0,0
0,0.8,0.1781030139745533,-1,56,30,0.0046903850986096,-1.5004964647906445,AB,1480,8440.321161902613,4395.318312015208,5953.2360953387815,1441,16,CB,29,1,BC,1,1,1,0,200.0,0,INTERNET,2.9125326514805736,linux,1,1,0,0
0,0.5,0.7154588070523513,-1,238,40,0.0090659746896138,-1.4238957349042445,AB,2245,9062.15251844332,6363.30307366002,6722.090926852543,12,10,CA,26,0,BB,1,1,15,0,200.0,0,INTERNET,3.7839694764293776,other,1,1,0,0
0,0.1,0.8001552187455552,-1,97,50,0.0036649348089709,-1.4117332965056626,AB,4600,9924.57003722384,6692.467405437144,6656.841135064681,7,16,CA,204,1,BA,1,1,1,0,1500.0,0,INTERNET,3.5552490685816114,other,0,1,0,0
0,0.9,0.8881301474689403,-1,201,40,0.0047686873348675,-2.078877510672129,AB,3039,4671.426255045812,6310.987022039071,4853.043323747645,1605,9,CA,141,1,BA,0,1,3,1,500.0,0,INTERNET,1.0356073868137798,windows,0,1,0,0
0,0.6000000000000001,0.1929931454672464,-1,75,40,0.033604907281639,51.67286413473956,AA,1475,7759.370148672747,7312.058538781624,6829.848248500601,15,5,CA,112,0,BC,1,1,20,0,500.0,0,INTERNET,5.218416422468987,linux,1,1,0,0
0,0.6000000000000001,0.3234218714852327,-1,53,40,0.0164407618209707,-1.0065369037242933,AD,3514,8154.570313595424,6716.383719218973,6784.715623204562,1,10,CB,112,1,BC,0,1,5,0,200.0,0,INTERNET,10.3922694748659,macintosh,1,1,0,0
0,0.8,0.5657228916727686,23,9,30,0.0139642529782821,-0.3366729930693082,AD,5061,8686.671364995154,6446.735332153804,6705.053174547736,27,16,CB,86,1,BB,0,1,21,0,200.0,0,INTERNET,24.41784772483819,linux,1,1,0,0
0,0.9,0.5058978938406209,-1,26,20,0.0074025761039559,-1.30540034375164,AD,1356,13246.93575718842,6928.579149994579,6458.684706828513,7,17,CB,219,1,BE,1,1,2,0,1500.0,0,INTERNET,5.39185735116374,other,1,1,0,0
0,0.7000000000000001,0.0112563777691726,-1,178,40,0.0224096175170271,-1.240940693262531,AB,1826,7315.637763976018,7797.048483985959,6655.523587318236,14,6,CA,34,1,BA,1,0,2,0,200.0,0,INTERNET,4.006749077870192,other,1,1,0,0
0,0.6000000000000001,0.4436170061383597,13,18,20,10.831512501027186,27.6016203626684,AA,582,5259.934988091035,3882.910017111223,5209.1251608258335,2,5,CD,43,1,BC,0,1,6,0,200.0,0,INTERNET,23.069458206561716,linux,1,1,0,0
0,0.7000000000000001,0.4854036230008447,31,12,30,0.0039300340981124,-1.859254980685284,AC,852,8951.520410051235,6373.541407279238,6702.705426891172,1,9,CB,194,0,BC,1,0,-1,0,500.0,0,INTERNET,8.483112597544801,macintosh,1,1,0,0
0,0.9,0.0684113513697183,342,15,30,0.0092888368592819,-1.2617567545666155,AD,1006,7117.692542613911,5537.970528706263,5472.528553099389,42,14,CA,61,0,BE,1,1,25,1,200.0,0,INTERNET,4.27192602829645,other,1,1,0,0
0,0.1,0.0425960469469733,-1,36,30,0.037001797939097,-1.412345468343255,AD,5354,10464.988579273388,5732.953644556524,5999.300259014825,596,19,CA,65,1,BC,0,1,15,0,200.0,0,INTERNET,5.0086743755797976,linux,1,1,0,0
0,0.6000000000000001,0.7346113384377753,10,24,40,0.004170105389605,-1.6114481166713912,AB,860,8222.793724059795,4340.391537045882,5979.322751907164,36,15,CA,135,1,BC,1,1,28,0,200.0,0,INTERNET,10.79428014082802,linux,1,1,0,0
0,0.6000000000000001,0.4574312250440506,151,1,20,0.0479446693449884,-0.6739274995543164,AB,1543,6002.812522112133,3782.3872277981927,5842.754372698676,1,10,CB,59,0,BE,1,1,31,0,200.0,0,INTERNET,10.139999658035412,windows,0,1,0,0
0,0.4,0.6917764378155811,-1,373,20,0.0249258579087372,16.56242870121028,AA,4151,13560.107632452786,7939.597910311335,6412.414166977685,2022,9,CE,165,1,BC,0,1,21,0,1500.0,0,INTERNET,5.030553045298708,linux,0,1,0,0
0,0.3,0.1273691664186201,-1,173,30,0.0404609439773132,-1.4761355488811274,AD,1707,4695.577992146265,3897.1073792384655,5980.536595516569,13,9,CB,89,1,BC,1,1,1,0,200.0,0,INTERNET,3.443553986764102,macintosh,0,1,0,0
0,0.8,0.4545598535359381,-1,46,30,0.0254362547013461,-0.9034271108327092,AC,1244,6459.102545895216,4791.172813326876,6586.285479673733,0,6,CF,216,0,BC,0,1,-1,0,500.0,0,INTERNET,11.77823614761068,other,0,1,0,0
0,0.7000000000000001,0.5064340240806129,-1,56,40,0.0003366213086356,-1.2776788254398408,AD,781,10445.329062402196,6997.23705096875,6769.663043077279,580,15,CA,126,1,BB,0,1,30,0,200.0,0,INTERNET,9.285118022324188,other,1,1,0,0
0,0.2,0.1475778751936306,-1,39,30,0.0184390065967829,-1.2989846421439055,AB,1108,8443.975755088532,6499.871623824704,6552.903427161401,789,13,CB,85,1,BC,0,1,6,0,200.0,0,INTERNET,29.44343245467226,other,1,1,0,0
0,0.1,0.2529312618921284,29,18,20,0.0171783515163683,-1.072932234716886,AC,4163,12991.460151048692,6517.033584387016,6669.687033062694,30,16,CA,94,1,BB,0,1,-1,0,200.0,0,INTERNET,10.527310525668684,linux,1,1,0,0
0,0.5,0.0270379117329604,11,11,30,0.0418373495582861,-1.5531830920410965,AB,3627,2893.2047625099462,4760.746124162539,6004.745226241334,14,18,CA,178,0,BB,1,1,28,0,1000.0,1,INTERNET,21.872243505982613,linux,0,1,0,0
0,0.1,0.1337167947376327,-1,193,30,0.0002499323258893,16.717308023091608,AA,1220,1950.788475000793,7597.119226458839,5147.398584275219,1,13,CD,60,1,BB,1,1,-1,0,200.0,0,INTERNET,4.693140806051086,linux,1,2,0,0
0,0.6000000000000001,0.4560379485800838,-1,44,30,0.0168482489320714,-1.2684216370519346,AB,1032,8293.02394938561,7233.26906846253,6376.733492815763,9,11,CE,120,0,BC,0,1,1,1,200.0,0,INTERNET,7.8729173370702785,other,1,1,0,0
0,0.2,0.6166221777905136,-1,30,30,0.0244245506021986,-1.6981895086831968,AD,1620,4757.651165564218,6065.062244089666,6809.845214843808,1,13,CA,158,0,BC,0,1,1,0,500.0,1,INTERNET,22.93666746559872,windows,1,2,0,0
0,0.9,0.7317161954539955,-1,165,40,0.0257788339067752,50.12896265668749,AA,871,7103.223324514676,4222.945857367246,6726.714734840391,30,8,CA,114,0,BE,0,1,25,0,200.0,0,INTERNET,3.43714060326209,other,1,1,0,0
0,0.6000000000000001,0.190185204612409,-1,43,30,0.0010267409831352,-1.1459933657017392,AD,717,7476.725678592807,5388.921471947767,6359.384766396691,109,4,CA,41,1,BC,1,1,25,0,200.0,0,INTERNET,5.155019713096575,other,0,2,0,0
0,0.7000000000000001,0.54537277477179,202,21,40,0.0094605169121719,-1.0388136506940706,AD,3657,7066.821296447658,7173.257602288999,6348.0648934577575,21,13,CB,126,0,BC,1,1,28,0,200.0,0,INTERNET,7.224959059328567,other,1,1,0,0
0,0.1,0.6443800007381947,-1,260,20,7.157796378250176,50.19266185499721,AA,1744,8889.49283979035,7608.654380417497,6367.082011612871,9,16,CE,71,0,BE,0,1,25,0,200.0,0,INTERNET,4.911862659842324,windows,0,1,0,0
0,0.1,0.7943142483023432,-1,189,20,0.0077847199065398,98.4855730050636,AA,1569,5731.753627520415,5347.19068029935,6370.369308036357,1648,29,CA,87,1,BE,1,1,25,0,200.0,0,INTERNET,10.457299949598232,other,1,1,0,0
0,0.8,0.7614039241238862,-1,78,10,0.0070792787003912,-1.0444474122637732,AD,1062,2355.113004803405,3847.171433217096,5912.397280328632,1,7,CA,130,0,BE,0,1,31,0,1500.0,0,INTERNET,1.7071127813731908,windows,1,1,0,0
0,0.9,0.8196132835976144,24,1,60,0.0314219690638618,-0.6906102018921463,AB,4478,10818.581030124544,6007.615143969792,6468.409658396906,7,13,CA,150,1,BC,0,1,1,0,200.0,0,INTERNET,6.6803567692312935,x11,1,1,0,0
0,0.5,0.1014631986042904,-1,175,10,0.0122561619942889,-0.4178398874559659,AC,1061,6093.327909712049,4988.531288493079,5971.19122699589,1,8,CA,133,0,BE,0,1,-1,0,200.0,0,INTERNET,3.5600069992224825,other,0,1,0,0
0,0.1,0.2414743244274538,-1,69,20,0.0239879836533109,-1.2074414418337742,AD,930,7122.725102691483,4906.322014675197,6608.282628155152,8,17,CF,132,1,BC,0,1,1,1,200.0,0,INTERNET,9.500990877703757,linux,1,1,0,0
0,0.9,0.217103634016396,-1,55,20,14.860061960285506,42.213077809081696,AA,1587,7455.818770832943,4885.49956121529,6741.249490174421,17,7,CF,171,0,BB,1,1,1,1,1500.0,0,INTERNET,9.936361646776716,linux,0,1,0,0
0,0.7000000000000001,0.7612073589983492,82,7,40,0.0037287079334233,-1.7866237976555617,AD,4201,6292.453036197861,4891.7978378504295,6307.255779853241,570,8,CA,139,1,BC,0,1,2,0,200.0,0,INTERNET,12.42341587574624,linux,1,1,0,0
0,0.9,0.8002569227608647,-1,76,50,0.0103710093231921,102.95125813864746,AA,1330,8130.123681580868,5355.215871366953,4903.904814272545,0,5,CD,235,0,BC,0,1,20,0,1500.0,0,INTERNET,5.612625869172967,windows,0,0,0,0
0,0.1,0.162946361740884,11,21,20,0.0018055589329568,-1.0836831580242068,AC,1328,11570.67116963922,7856.560038251333,6355.426227951793,0,19,CA,50,0,BE,1,1,20,0,200.0,0,INTERNET,5.371502884517702,linux,1,1,0,0
0,0.6000000000000001,0.5241987109478029,27,8,60,0.0052841223898326,-1.0932688951420768,AD,624,12392.153277664327,6474.799190527365,6718.734195058834,11,6,CA,61,1,BC,1,1,10,0,1500.0,0,INTERNET,10.949277888624998,linux,1,1,0,0
0,0.1,0.8256514754773001,-1,74,40,0.0323646305779602,10.3438029905871,AA,1341,9308.224717029132,6493.031106264374,5864.928462517541,1630,9,CA,20,1,BC,1,1,25,0,200.0,0,INTERNET,66.21619145773509,linux,1,1,0,0
0,0.9,0.1326014872603233,-1,37,40,0.0058296180663746,-1.2269522507589428,AD,4523,6579.997781017398,6870.359097691864,6744.620707682953,9,21,CE,54,0,BC,1,1,1,0,200.0,0,INTERNET,21.588881020650582,linux,0,1,0,0
0,0.3,0.6552774234302806,-1,39,30,0.0383892104964424,50.71405006977882,AA,1173,7499.217835421212,6651.918351388975,6370.9813337233445,1464,15,CA,-8,0,BC,0,1,20,0,200.0,0,INTERNET,6.849142738182661,linux,1,1,0,0
0,0.1,0.6525634280783451,-1,38,20,0.0296524197671702,-1.4778661882951716,AB,3365,6925.382018441916,5217.308308665062,6383.4491089805015,5,18,CA,-2,0,BC,0,1,2,0,200.0,0,INTERNET,2.3742361588901484,other,1,1,0,0
0,0.8,0.8119352435743328,30,21,30,0.0170360417238756,-1.4656850131441477,AD,1372,11375.59200481701,6535.79729403754,6610.010166746327,7,18,CA,190,1,BC,0,1,1,0,200.0,0,INTERNET,3.3368418958680426,linux,1,1,0,0
0,0.9,0.6881064594261602,28,27,30,0.0073585972977471,-0.4388133957527678,AB,1133,7466.33771426163,5761.300524812846,5957.844025978346,50,8,CA,196,0,BC,0,1,1,0,1500.0,0,INTERNET,3.0403256840876898,windows,1,1,0,0
0,0.9,0.9938094925768896,22,19,30,0.0185958942164399,-1.6110235813068283,AD,3336,8072.378190183068,7194.268589684742,5980.047873150844,86,18,CA,126,1,BC,1,1,1,0,200.0,0,INTERNET,3.263090678997739,other,1,1,0,0
0,0.9,0.2606423402611225,-1,72,30,0.0147045374063283,46.205818023390606,AA,1585,10378.58964064128,6575.599342065875,5947.855041997093,12,13,CB,149,1,BA,0,1,1,0,200.0,0,INTERNET,6.111345761800697,linux,1,2,0,0
0,0.6000000000000001,0.0445234824886913,18,9,20,0.0418683689250141,-0.9495893084009182,AD,1041,1446.4149885618913,6973.785979728387,6271.861308659504,10,15,CB,150,0,BC,0,1,1,0,200.0,0,INTERNET,6.310374341225582,windows,1,1,0,0
0,0.6000000000000001,0.1580612191001414,-1,41,30,0.0005843835022496,-1.2974854554122524,AC,1297,4730.369791959026,6518.105240470483,5926.275576693885,13,15,CB,66,1,BB,1,1,-1,1,200.0,0,INTERNET,3.458198984846826,other,1,1,0,0
0,0.5,0.5467127451442986,-1,39,20,0.0332497156463212,19.269189687028035,AA,873,8366.764788005876,5082.041207159384,6705.318874272056,1495,23,CA,86,0,BE,0,1,25,0,500.0,0,INTERNET,8.628868847943181,other,1,1,0,0
0,0.3,0.4702411053495774,215,17,20,0.013668647434946,17.73334293906059,AA,1341,6012.385350016351,5453.4661838731,6288.24006520179,237,3,CA,95,0,BD,0,1,27,0,200.0,1,INTERNET,5.20287676024089,windows,1,1,0,0
0,0.6000000000000001,0.5343501151998852,-1,76,40,0.0129271122223676,-1.1167923835555946,AB,1882,6989.62429358809,5611.978162200415,5936.91851479167,8,4,CB,114,1,BB,0,1,30,0,200.0,0,INTERNET,6.149576243944582,linux,1,1,0,0
0,0.4,0.4864236649413956,-1,85,20,0.0094889777389308,-1.1549118581531403,AC,3911,5694.874435670751,5952.821364688703,5789.377413253251,0,16,CA,42,0,BB,1,0,-1,1,200.0,0,INTERNET,8.21119301808519,linux,1,1,0,0
0,0.1,0.2570660043150975,-1,307,60,8.210878336446935,-1.2458466743184584,AD,4106,7288.678499565219,5213.39545090176,6301.737000436447,19,14,CA,99,0,BC,1,1,1,0,200.0,0,INTERNET,18.25537143359676,linux,1,1,0,0
0,0.8,0.6650518922035205,8,11,30,0.0127613964373741,-1.1589985993621208,AD,6137,8414.882000201647,7152.0532693278365,6630.952366680566,3,18,CB,289,1,BC,0,1,10,0,1500.0,0,INTERNET,3.3758922544393606,linux,1,1,0,0
0,0.8,0.9927127437213468,-1,37,50,0.017945965243766,-2.1192827345934164,AB,2392,5777.911046208997,5098.098751151968,6655.375126701159,757,7,CA,115,0,BB,0,1,1,0,200.0,0,INTERNET,5.029893761208231,windows,1,1,0,0
0,0.9,0.5322631278283015,-1,47,40,0.011656886454305,41.98189283652341,AA,594,3584.5122955564448,6442.972614773562,5975.240967101167,29,3,CA,217,0,BC,1,1,9,1,500.0,0,INTERNET,17.258715056560685,other,0,1,0,0
0,0.7000000000000001,0.5400302782731972,26,1,40,0.0149904530454315,-0.6916891564368313,AB,3230,5405.0785633788455,4811.661275033353,6617.564359268001,29,5,CA,125,1,BB,1,0,1,0,1500.0,0,INTERNET,15.283616364185743,linux,1,1,0,0
0,0.4,0.5779067945219448,-1,47,30,0.0290017697146693,49.07307739223207,AA,1698,7759.151249012175,5542.137376040361,6779.499472756963,29,12,CA,174,0,BC,0,1,1,0,1500.0,0,INTERNET,11.317130656124707,linux,1,1,0,0
0,0.1,0.1451349330790433,27,12,30,0.0072762472835482,-1.1302071250775334,AB,5547,9231.915662343165,7353.472559607162,6353.86753705017,19,15,CA,166,1,BC,0,1,1,0,200.0,0,INTERNET,9.877419471515829,windows,1,1,0,0
0,0.7000000000000001,0.1206172163218267,121,11,20,1.1783896302105252,51.17347883092926,AA,1349,9522.899745088636,7066.951975188918,5996.63016651606,2,12,CE,66,1,BE,0,1,28,0,200.0,0,INTERNET,2.821325836137213,x11,1,1,0,0
0,0.8,0.5675092167765091,-1,175,50,0.0190712151641012,26.30142965714689,AA,1977,963.8089933725906,6126.303276858322,6831.511706266427,13,1,CE,153,0,BA,0,0,1,0,500.0,0,INTERNET,4.5484489036392,windows,0,1,0,0
0,0.3,0.546745562901487,-1,202,40,0.0314897246992645,14.694223879170703,AA,1966,8536.759836837866,7100.302024864806,5182.211344144422,3,12,CA,102,1,BE,0,1,30,1,510.0,0,INTERNET,5.921176620141418,other,1,1,0,0
0,0.2,0.0737210515491955,-1,128,50,0.0348080726257913,-1.9545129887034487,AB,730,5464.896801787964,5618.934644350389,5872.154657743954,11,12,CB,145,1,BB,0,1,15,1,200.0,0,INTERNET,4.331726431379108,other,1,1,0,0
0,0.9,0.5015685738948554,-1,29,50,0.034552936475167,-1.1699800732534045,AB,3845,7566.376928092813,6996.509468601617,6717.5946310864,34,14,CB,54,1,BC,0,1,1,0,200.0,0,INTERNET,6.470698002803812,other,0,1,0,0
0,0.5,0.7334167489049667,-1,182,20,0.0322027239052366,16.761910904950117,AA,2031,3831.592842785156,3960.5371002699976,4396.018454928832,4,14,CA,33,0,BE,1,1,28,1,200.0,0,INTERNET,1.1270808838302475,linux,0,1,0,0
0,0.1,0.9989534863638216,-1,37,30,0.0104966391024115,-1.3610092544240784,AD,939,8209.209769215013,5578.738272065544,6844.865506587291,9,15,CA,38,1,BE,0,1,20,0,200.0,0,INTERNET,2.9284601927445846,other,1,1,0,0
0,0.6000000000000001,0.8613085517481078,11,12,40,0.0101052366489655,-0.8938412000188685,AD,2438,6460.698473627661,3989.654882442104,6005.241525410167,12,10,CA,151,1,BC,0,1,26,0,200.0,0,INTERNET,10.201602626508189,windows,1,1,0,0
0,0.9,0.8391325857143344,33,8,20,0.0079024121489641,22.603590673250203,AA,1522,12667.11485998483,6906.759816041993,4340.986749790357,1,6,CA,87,1,BC,1,1,26,0,200.0,0,INTERNET,8.785075525607898,other,1,1,0,0
0,0.2,0.5903783893593738,26,12,20,0.0004869285998845,-1.0989274840293854,AD,3425,10470.899747396916,6624.158222140404,6397.305336589706,8,18,CA,44,0,BC,0,1,1,0,200.0,1,INTERNET,8.123156280467947,other,1,1,0,0
0,0.2,0.0494738193671215,30,16,20,0.0011496651871456,21.25701173965562,AA,1107,13554.331010458607,7089.830225895884,6628.222787890029,27,8,CA,22,0,BC,1,0,20,0,200.0,0,INTERNET,2.095810866364665,linux,1,1,0,0
0,0.9,0.9945223174833008,187,11,40,0.0020046010146742,95.38070370237854,AA,697,10028.151319845476,6417.344680131508,6596.613711009701,1,2,CA,83,0,BC,0,1,1,0,200.0,0,INTERNET,7.937318663484719,windows,1,1,0,0
0,0.9,0.122148113399586,-1,260,50,0.0085519401624516,-0.9968330169262832,AB,1690,7196.548434296978,5805.519882026752,6548.198308364851,1333,21,CB,175,1,BC,0,1,1,0,200.0,0,INTERNET,1.0719350952181306,windows,0,1,0,0
0,0.6000000000000001,0.1391515054890122,-1,191,30,0.0173149185385797,-7.198936128428308,AA,4162,11167.404332743568,8466.030134933013,6351.792628263615,0,11,CA,162,1,BE,0,1,10,1,1500.0,0,INTERNET,6.032401171061615,linux,1,1,0,0
0,0.5,0.4735479567508462,-1,189,60,0.0036849225334349,-1.0520419043776246,AB,1652,10467.276109764618,6366.387794281484,5853.992285321539,8,12,CB,337,1,BC,0,1,1,0,1500.0,0,INTERNET,5.529269272238129,linux,0,1,0,0
0,0.8,0.5203929051447753,-1,104,30,0.0089193553942537,27.19282669558497,AA,4456,7747.286092171421,6884.426548873812,5191.386636542665,3,12,CA,175,0,BE,0,1,28,0,500.0,0,INTERNET,6.6826639354371,other,1,1,0,0
0,0.7000000000000001,0.9178213723461616,-1,42,30,0.0161582563761847,-0.1521051787373522,AD,4704,8806.398330779157,7879.355213643319,5979.182842055129,544,5,CA,196,0,BA,0,1,2,0,500.0,0,INTERNET,3.569389134204437,windows,1,1,0,0
0,0.8,0.003161887467693,10,1,20,0.0304644849940372,-0.8377916058596959,AB,1856,5558.675234855388,7230.3860238712705,6006.1443334982605,3,19,CA,229,1,BD,0,1,1,1,1500.0,0,INTERNET,2.611557822082218,linux,1,1,0,0
0,0.2,0.9173597005231716,-1,24,10,0.0060964289197584,-0.5445447104893516,AC,995,9022.524171560128,6797.108793882857,6799.11995825432,0,9,CA,109,1,BE,0,0,-1,0,200.0,1,INTERNET,8.24182129201773,linux,1,1,0,0
0,0.1,0.1896944114959269,231,9,30,0.0073309868924882,-1.5393677851985392,AD,1448,1972.5827041993207,6434.318371587911,6677.803654080359,21,13,CA,48,0,BC,0,1,1,0,200.0,0,INTERNET,40.91307428225029,windows,1,1,0,0
0,0.8,0.0817334926194252,-1,162,40,0.0317018935461172,52.942129779661606,AA,1497,4749.814588905024,3155.0580570098364,3990.8704574886183,1492,4,CA,216,0,BA,1,1,10,1,500.0,0,INTERNET,7.279195483919858,other,1,1,0,0
0,0.1,0.2802783927651835,-1,37,20,0.0054958108434929,-1.2562280678529425,AB,5373,11889.985858640388,6103.7722349116575,6719.634237549864,23,20,CF,74,1,BC,0,1,15,0,200.0,0,INTERNET,6.841024304814793,other,1,1,0,0
